url,黑白
http://1.51sxue.cn,白
http://0ottimg.hitv.com,白
http://0img.hitv.com,白
http://1.cms.s81c.com,白
http://1.gravatar.com/avatar/1037ea3962dec9bbed4868d484310fe2?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/12e7f61e14057b1c0ab0e40b1fd417a6?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com,白
http://1.gravatar.com/avatar/108338d149c62cf0a66d32eb29c5bd01?s=48&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/1465f3a267374bdced8f505fc5baa86d?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/17233b76a54376ea6165600cc937fcf9?s=100&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/17233b76a54376ea6165600cc937fcf9?s=112&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/4fffe78cee71fa4e5afde5e0b66549f6?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/412b67318056f23c772b79273d3ab15d?s=48&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/492edc9ef1add3eb7bf6010bb215f5ce?s=48&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/718e74f1138741eb8268db6e3b468bdd?s=48&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/4a6da30d7d8fcde9161833d462cf4c6d?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/78dc16e48284e5838862cd3b2993df91?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/42a349a9fb8482a7477e128702ace675?s=48&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/a56e0654fcdb47e6d40e663a6cc68985?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/af1028e5c5fb1401e949bef37b86bae5?s=100&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/4854c8f6f56dc5f7e6841ecb60de41a7?s=80&amp;d=mm&amp;r=g,白
http://1.mini.eastday.com,白
http://1.gravatar.com/avatar/a2f36fa00688654bf04ff21c3db9a7d3?s=50&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/d3566e65ff7315be0e4cb9f740128f86?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/a72bc93fbe3d14e7380ca7c5feb00d68?s=80&amp;d=mm&amp;r=g,白
http://1.gravatar.com/avatar/d688198fe3e8bcf0db6af3589dff7997?s=80&amp;d=mm&amp;r=g,白
http://1.mini.eastday.com/bftips/,白
http://1.mini.eastday.com/bigznywbxxl/?vuid=11050496d5fdb6227a9d579c55b7c668&amp;vqid=znywblzzny001_190321&amp;province=上海&amp;city=上海&amp;unclickednum=22&amp;opts=1&amp;platform=mdv1,白
http://1.mini.eastday.com/iframes/bigwnpicxxl/big_baidu.html,白
http://1.mini.eastday.com/iframes/bigznywbxxl/big_baidu.html,白
http://1.mini.eastday.com/bigpdzipxxl/?vuid=11050496d5fdb6227a9d579c55b7c668&amp;vqid=pdyslzznywb001_181130&amp;province=上海&amp;city=上海&amp;unclickednum=69&amp;opts=1&amp;platform=exev1,白
http://1.mini.eastday.com/iframes/bigpdzipxxl/big_baidu.html,白
http://1.s60i.faiusr.com,白
http://1.mini.eastday.com/pmp/bigpdziptop/,白
http://1.url.cn,白
http://1.nanrenwo.net,白
http://1.mini.eastday.com/pmp/bigwnpictop/,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/addressList?pid=100000007291&amp;storeId=10001712&amp;deliveryAddrId=14008,未知
http://10.url.cn,白
http://1.www.s81c.com,白
http://1.ss.faisys.com,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInBooking,白
http://10.xiaomi.com/favicon.ico,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?orderNo=90119040102411132291&amp;storeId=10001712&amp;bizType=102&amp;pid=100000007291&amp;_forBidCache=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?pid=100000007291&amp;storeId=10001712&amp;bizType=102&amp;goodsBizType=10101&amp;businessMode=1&amp;orderNo=90119040102411606291&amp;wid=1206713236&amp;isShowGuide=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?pid=100000007291&amp;storeId=10001712&amp;bizType=102&amp;goodsBizType=10101&amp;businessMode=1&amp;orderNo=90119040102412118291&amp;wid=1048995888&amp;isShowGuide=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dishesDetail/null,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dishesDetail/480962171109291,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?pid=100000007291&amp;storeId=10001712&amp;bizType=102&amp;orderNo=90119040102411132291&amp;wid=1138499254&amp;goodsBizType=10101&amp;scene=0&amp;clicktime=1554088553,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dishesList?menuSrc=0&amp;pid=100000007291&amp;storeId=10001712&amp;goodsBizType=10101&amp;bizType=102&amp;businessMode=1&amp;addDishesType=false,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?pid=100000007291&amp;storeId=10001712&amp;bizType=102&amp;goodsBizType=10101&amp;businessMode=1&amp;orderNo=90119040102412977291&amp;wid=1240557852&amp;isShowGuide=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dineInOrderDetail?pid=100000007291&amp;storeId=10001712&amp;bizType=102&amp;goodsBizType=10101&amp;businessMode=1&amp;orderNo=90119040102413247291&amp;wid=1071020107&amp;isShowGuide=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/undefined,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dishesList?menuSrc=0&amp;pid=100000007291&amp;storeId=10001712&amp;goodsBizType=10101&amp;bizType=102&amp;businessMode=1&amp;addDishesType=true,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/dishesList?pid=100000007291&amp;goodsBizType=10101&amp;menuSrc=1&amp;storeId=10001712,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/store/list,白
http://100000007291.canting.n.weimob.com/saas/canting/100000007291/order/list,白
http://101.132.88.33,白
http://100317148.urlshare.cn,白
http://101.132.114.105:1024/xicuiadmin/index.html,白
http://10086.tmall.com/favicon.ico,白
http://101.201.175.228,白
http://101.132.94.210,白
http://101.132.24.26/cx/399ad0d5a5b52e5515282061bfd7fe56.html?cdn=1,白
http://101.226.248.18,白
http://101.226.226.58,白
http://101.226.221.230,白
http://101.226.49.112,白
http://101.226.249.39:3910/,白
http://101.227.139.217/3gmusic/fcgi-bin/getsession,白
http://101.227.139.217,白
http://101.226.249.39:3910/portal,白
http://101.227.169.200,白
http://101.227.139.217/connectiontest,白
http://101.227.130.72,白
http://101.227.0.137,白
http://101.226.249.39:3910/Account/Logon?returnUrl=,白
http://101.227.26.149,白
http://101.227.169.200/connectiontest,白
http://101.228.139.122:6000,白
http://101.249.187.70:6000,黑
http://101.229.211.96:6000,黑
http://101.53.170.34,白
http://101.69.121.120,白
http://101.227.169.200/3gmusic/fcgi-bin/getsession,白
http://101.53.170.162,白
http://101.227.95.1,白
http://101.71.105.232,白
http://101.80.227.221:6000,白
http://101.75.228.69,白
http://101.livere.co.kr,白
http://103.15.200.125:80,白
http://103.250.192.98,白
http://103.15.200.126:80,白
http://101.89.96.41/r/baiducdnct.inter.iqiyi.com/cdn/pcclient/20190321/5.4.33.1805/40f6e05d3a3c7322198c29ef2b3fc0cd/mainPlugin.zip?dis_dz=CT-ShangHai&amp;dis_st=1&amp;src=iqiyi.com&amp;uuid=72500bec-5ca17ebb-b1&amp;z=baiducdn_ct&amp;abs_speed=10000,白
http://103.37.152.80,白
http://103.218.242.93,白
http://103.44.59.54,白
http://103.75.153.2,白
http://104.109.115.92,白
http://103.75.153.161,白
http://103.75.153.3,白
http://103.75.153.6,白
http://104-236-233-165.lum-sdk.io,白
http://104.192.83.53/,白
http://104-236-90-173.lum-sdk.io,白
http://106.11.186.25,白
http://106.11.186.3,白
http://106.11.176.1,白
http://106.11.176.5,白
http://106.11.129.144,白
http://106.11.134.4,白
http://106.11.208.27,白
http://106.11.223.70,白
http://106.11.249.207,白
http://106.11.248.141,白
http://106.11.248.142,白
http://106.11.250.81,白
http://106.11.250.82,白
http://106.11.249.208,白
http://106.11.250.9,白
http://106.11.30.202,白
http://106.11.208.136,白
http://106.11.47.19,白
http://106.11.47.3,白
http://106.11.47.20,白
http://106.11.78.3,白
http://106.11.62.113,白
http://106.11.92.16,白
http://106.11.94.1,白
http://106.11.94.2,白
http://106.11.94.30,白
http://106.11.94.27,白
http://106.11.94.56,白
http://106.122.199.143:6000,白
http://106.123.58.142:6000,白
http://106.14.144.67:8010/eoffice10/server/public/api/export/download/6f8962ab9e50b33b6b669d2253a83844?api_token=2d0c02bce9e7da54eddcab764a7ee47dcadd3c84439c7a01872331b4c1e99cde939ada67778e8bb3affda359ed16589acab2e9e33cc565c353a944c8f9e2102a,未知
http://106.11.94.57,白
http://106.11.93.16,白
http://106.15.185.201,白
http://106.14.179.138,白
http://106.15.181.187,白
http://106.14.144.67:8010/eoffice10/client/app/web,白
http://106.38.222.27:7501,白
http://106.39.162.57,白
http://106.38.222.48:7501,白
http://106.39.169.231,白
http://106.38.222.18:9638,白
http://106.4.49.78:6000,白
http://106.75.136.220/api/sdk/version,白
http://106.75.4.204,白
http://106.75.2.104,白
http://106.75.56.235,白
http://106.75.57.15,白
http://106.75.61.80,白
http://106.75.57.12,白
http://106.75.64.128,白
http://106.75.64.129,白
http://106.75.70.135,白
http://106.75.64.130,白
http://106.75.9.11,白
http://107-170-197-92.lum-sdk.io,白
http://106.81.230.160:6000,白
http://109-s-api.teddymobile.cn,白
http://107cine.cdn.cinehello.com,白
http://1079.cnc.jg.com.cn,白
http://10b70869fb2ad563c39bb80a4ca58996.dd.cdntips.com,白
http://107-170-148-169.lum-sdk.io,白
http://110.43.81.41/query?1232111,白
http://10times.com,白
http://110.183.160.222:6000,白
http://107cine.com,白
http://11.au.download.windowsupdate.com,白
http://110.43.81.41/query?1532460,白
http://11.mydrivers.com,白
http://110.43.81.41/query?2136433,白
http://110.43.81.41/query?1832668,白
http://110.43.81.41/query?2436954,白
http://110.43.81.41/query?3038119,白
http://110.43.81.41/query?4240528,白
http://110.43.81.41/query?4841725,白
http://110.43.81.41/query?5142370,白
http://110.43.81.41/query?931918,白
http://110.75.129.16,白
http://110.76.15.147,未知
http://110.75.138.17,白
http://110.75.139.1,白
http://110.76.15.132,白
http://110.76.15.35,白
http://110.76.15.46,白
http://110.76.30.77,白
http://110.75.139.21,白
http://111.1.163.35,白
http://1107878085.urlshare.cn,白
http://110.76.15.163,白
http://110.76.15.99,白
http://111.1.57.17,白
http://111.1.57.26,白
http://111.1.57.18,白
http://111.122.211.124:6000,黑
http://111.123.200.206:6000,白
http://111.1.57.50,白
http://111.1.57.28,白
http://111.123.215.86:6000,白
http://111.13.100.225,白
http://111.13.100.212,白
http://111.13.100.91/,白
http://111.13.101.22/logo.gif?target%3Dsp10.gif%26v%3De20b5072l5ca17eb0,白
http://111.13.142.154,白
http://111.13.101.22/logo.gif?target%3Dsp10.gif%26v%3Dea0b5072l5ca18cc0,白
http://111.13.105.145,白
http://111.13.101.141,白
http://111.13.142.171,白
http://111.13.100.92/,白
http://111.13.101.22/logo.gif?target%3Dsp10.gif%26v%3Dea0b5072l5ca17eb0,白
http://111.13.29.201,白
http://111.13.25.73,白
http://111.13.34.20,白
http://111.13.65.61/cloudquery.php,白
http://111.13.29.150,白
http://111.161.111.22,白
http://111.161.64.108,白
http://111.176.3.124:6000,白
http://111.202.100.56,白
http://111.176.9.60:6000,白
http://111.202.102.39,白
http://111.202.100.60,白
http://111.202.102.38,白
http://111.207.107.72,白
http://111.225.205.5:6000,黑
http://111.230.3.67/query3,白
http://111.3.86.228,白
http://111.3.86.232,白
http://111.30.137.22,白
http://111.30.137.23,白
http://111.30.137.31,白
http://111.30.138.180,白
http://111.30.159.192,白
http://111.30.164.141,白
http://111.30.132.187/ftn_handler/E1CE32C412AB720AD4797F6D1D7B3EE7DBF4E5BD7722FF86E9DB79F6539773B3847CFCEB7D4A04C589AA9E4B31AFE4231574DE77B38C2139A92DD5712B999A4B/?fname%3D/83818954-53bb-11e9-8a6a-5452007bebea%26pictype%3Dcut%26size%3D640*640%26mType%3DOther,白
http://111.30.164.157,白
http://111.30.159.193,白
http://111.30.171.146/ftn_handler/59dd30e5b46ac42652e66569fd0c2ee34e7d6d0d822c545909350201f382eadad462bab0b972a735846dfddf7a61d57b1eb70ce39f560f5ebf6ee4f53e16cdf9,白
http://111.30.171.146/ftn_handler/1d2254047d9acc8bdbea40bc902ab792c4797ac55770a70d590e2e4533db5e880ef8a69038969e8fffef32aa94663cf4690ea317cedf9996bf15cc97384aa547,白
http://111.205.164.104:9002/,白
http://111.30.164.164,白
http://111.30.171.147/ftn_handler/b0eaf99752e2e38d01ac3cd662e57eb7786ce55589dfa3f2ca78224a30e31dfbd8a0951058ad9bdf767c21a4be006acf274d2724d13ab6af24ac0324d9030833,白
http://111.30.171.146/ftn_handler/ad1cef8c5b169864bf507616ea3e8b1f45fcd9d557eb55c38d78b92f3cd2321da6a354278081e9e88ab1612f6c529199fb228b9b46c03925715ab54e969a32aa,白
http://111.30.171.148/ftn_handler/6324c35b5ac1c4459765b02f4dda77e6248472bda4f9440684a31ee354d8c1f8bc28ed1a934010c55b32f09435fc2c7ae8ad29d1de8b9d5d4bf19a036ce28f4d,白
http://111.30.171.148/ftn_handler/F9858C3CB8C16102CC2D2DEECB64DAF300173739A6A0F9ED9069983A9C4D876020CFC0F0055AECFB1F2547D855A8DBB99F4DC1E96E48E793E440E7D147600D9E/?fname%3D63616630636635612D353432362D313165392D613263642D353435323030376264616134%26mType%3DOther,白
http://111.30.171.149/ftn_handler/c932109f5b5d600b2ba8e45873ee99d33e46388dcd0b2d75d18a1854cb9e1e74a7a6eb9a3a6c5a161603c8075267e86d7940310464fa41e67fc142cfdc8ebef6,白
http://111.30.171.148/ftn_handler/9ed1091f2c40e58feb9d2d1afbb65cac70794b1122f0c65687638425a6614d62facc442a79d6515d0198f865724a18b784d9cbd330b0d80defc1889a7e3edf4c,白
http://111.30.171.148/ftn_handler/a900a15d50a840e186f238acd802dd51731713750fa1812b91c60f7024a59b35d17865d3d5bda0173a54bf70f7fcb08729974762812090a6dd8823f03ade5797,白
http://111.30.171.149/ftn_handler/1e7ca60f0f8c4b9a5d040f97f14dd3303bfb0a418c68e09a479c77d4a487e48105eb3ae97650f8c0b09637512f77a53b3a9f35741cc06439d8207adf08ff7d84,白
http://111.32.158.253,白
http://111.32.130.113,白
http://111.32.130.96,白
http://111.32.168.253,白
http://111.47.225.170,白
http://111.32.169.242,白
http://111.47.10.68:8066/,白
http://111.47.10.66:8096/,白
http://111.47.225.173,白
http://111.47.225.171,白
http://111.47.225.174,白
http://111.47.225.176,白
http://111.47.225.178,白
http://111.47.225.175,白
http://111.47.225.177,白
http://111.47.225.179,白
http://111.47.225.181,白
http://111.47.225.180,白
http://111.47.225.182,白
http://111.62.70.122,白
http://111.47.225.188,白
http://111.47.225.183,白
http://111.62.71.121,白
http://111.62.71.122,白
http://111.47.225.185,白
http://111.62.71.1,白
http://111.62.71.123,白
http://111.62.71.124,白
http://111.62.71.2,白
http://111.62.71.242,白
http://111.63.49.1,白
http://111.63.49.198,白
http://111.62.71.3,白
http://111.63.49.196,白
http://111.62.71.54,白
http://111.78.79.6:6000,白
http://111.72.123.121:6000,白
http://1111.51xiaolu.com,白
http://111.75.113.90:6000,白
http://111.63.56.210,白
http://111dsafdsa.oss-cn-hongkong.aliyuncs.com,黑
http://1113080864.b2b.huangye88.com/company_contact.html,白
http://112.13.113.64,白
http://112.13.113.242,白
http://112.112.209.15:6000,白
http://112.113.235.125:6000,黑
http://112.114.20.11:6000,白
http://112.115.196.239:6000,白
http://112.117.161.29:6000,白
http://112.117.79.226:6000,白
http://112.13.209.101/hlsh5p1.douyucdn2.cn/video/525207rUBsWpKrbH_2000p/UHD/5ca188f1.m4s,白
http://112.13.209.30/hlsh5p1.douyucdn2.cn/video/525207rUBsWpKrbH_2000p/UHD/5ca188ed.m4s,白
http://112.17.28.248,白
http://112.13.217.42,白
http://112.17.1.16/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=20e0da2679ed0a6b5312f3930e1d72bf1&amp;dis_t=1554091739&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.17.1.37/cdn/qiyiapp/20190326/183355w9cda4b3c8e0d5aaa72adb198bbe26ac9/index.android.zip?dis_k=2329b04e43e25e361ea97826421b00b8c&amp;dis_t=1554092060&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.17.34.134,白
http://112.17.34.7,白
http://112.17.1.17/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=220a04752483ec61c2dbb13aaade10844&amp;dis_t=1554089901&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.17.1.54/cdn/qiyiapp/20190401/120158wadec3d51e4a80fb561d34a8d6b551d9a/index.android.zip?dis_k=2344a4a7d076599de87194d0c7232c301&amp;dis_t=1554092056&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.17.34.98,白
http://112.17.54.196,白
http://112.25.38.3,白
http://112.25.25.209,白
http://112.25.48.242,白
http://112.25.58.188,白
http://112.25.73.144,白
http://112.25.73.142,白
http://112.25.53.61,白
http://112.25.73.141,白
http://112.25.58.224,白
http://112.25.81.182,白
http://112.25.73.143,白
http://112.27.96.72:51800/api/system/sitestatus/112.27.96.72/100000/,白
http://112.29.146.2/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=2196c4473612217a6085381b421863c41&amp;dis_t=1554090582&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.20/cdn/qiyiapp/20190326/183355w9cda4b3c8e0d5aaa72adb198bbe26ac9/index.android.zip?dis_k=2124bcf067f45cb27cb0d4a4e8c62686c&amp;dis_t=1554088128&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.3/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=22dca0d692b89d0605985ffd495d0ae72&amp;dis_t=1554089796&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.4/cdn/qiyiapp/20190316/104600we81925bbac6421c5e6b196da05a9d4f3/h5offline-10-1552704359691.zip?dis_k=27c9dd868fa5b12d78934b1957b5ad93a&amp;dis_t=1554091989&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.20/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=2d12f0812ed581017b5efa53e81a0f11c&amp;dis_t=1554090895&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.14/cdn/qiyiapp/20190401/120158wadec3d51e4a80fb561d34a8d6b551d9a/index.android.zip?dis_k=28ac19057362de93056b61d21a5d6bda5&amp;dis_t=1554091902&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.183.162,白
http://112.29.183.161,白
http://112.29.146.7/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=265797766b374ff30d5134e482c23f71c&amp;dis_t=1554092040&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.146.4/cdn/qiyiapp/20161108/141115wc3687d0e8a1b7fd125f64f3df86b8cce/iphoneDolby1018-1.zip?dis_k=2d96444ea3027b191e952eaa5c7ced9d8&amp;dis_t=1554089392&amp;dis_dz=CMNET-ShangHai&amp;dis_st=36,白
http://112.29.183.164,白
http://112.29.183.163,白
http://112.29.183.166,白
http://112.29.183.165,白
http://112.29.183.168,白
http://112.48.149.254,白
http://112.48.151.254,白
http://112.29.183.169,白
http://112.5.254.246,白
http://112.29.207.199/dlied1.qq.com/qmgjzq/client/scripts20190321201917.zip?mkey=5ca1aeeb75834ee5&amp;f=5845&amp;cip=117.131.104.16&amp;proto=http,白
http://112.29.207.210/dlied1.qq.com/qmgjzq/client/scriptsmsdklogin20190313202313.zip?mkey=5ca1a16075834ee5&amp;f=5784&amp;cip=117.131.104.16&amp;proto=http,白
http://112.5.254.248/hc.yinyuetai.com/uploads/videos/common/66870169D6D212D1D4F2E52A4C401291.mp4?sc%3D8bd3e498ed75dc52,白
http://112.5.254.248,白
"http://112.64.124.69:9060/SOPManagement?pt=50,6a,33,32,30,36,38,32,30,30,30,31",白
"http://112.64.124.69:9092/frame/PlanManagement?ot=7b,22,70,74,22,3a,22,50,6a,33,32,30,36,38,32,30,30,30,31,22,7d",白
http://112.60.0.155,白
http://112.65.118.100,白
http://112.64.124.69:9092/frame/organization,白
http://112.65.220.52,白
"http://112.64.124.69:9095/PlanManagement?pt=50,6a,33,32,30,36,38,32,30,30,30,31",白
http://112.65.253.4:10202/sajt-update/port/getData,白
http://112.65.34.1,白
http://112.80.248.231,白
http://113.104.133.35:6000,白
http://112-tzm-766.mktoresp.com,白
http://113.105.136.37,白
http://112.80.248.167,白
http://113.105.158.2,白
http://112.74.137.42,白
http://113.106.7.220/zspb2bweb/dr/Login.aspx,白
